track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
Wagwan,13sO1jcA6RxBPYC79dYGxg,46,Wagwan,5irEqy9aZI4PRKOwMvNKPQ,2019-12-04,KM,0MSYpagcvnSP2o91Ji2OCw,0.619,0.5379999999999999,4,-8.301,0,0.158,0.21100000000000002,2.12e-05,0.11800000000000001,0.552,175.93400000000003,audio_features,13sO1jcA6RxBPYC79dYGxg,spotify:track:13sO1jcA6RxBPYC79dYGxg,https://api.spotify.com/v1/tracks/13sO1jcA6RxBPYC79dYGxg,https://api.spotify.com/v1/audio-analysis/13sO1jcA6RxBPYC79dYGxg,174673,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",3Ytr1SUCUi6J3L9dRFx5iH,46,Know No Better (feat. Quavo),52mrstSCAha3yK4X5KhBh4,2017-05-31,Major Lazer,738wLrAtLtCtFOLvQBXOXp,0.738,0.8140000000000001,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,audio_features,3Ytr1SUCUi6J3L9dRFx5iH,spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,https://api.spotify.com/v1/tracks/3Ytr1SUCUi6J3L9dRFx5iH,https://api.spotify.com/v1/audio-analysis/3Ytr1SUCUi6J3L9dRFx5iH,225850,4,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",Netherlands
Niet Meer,2ea8npXr3hf6COAATpWmLN,46,Visionair,2HTLRDquouddfqMAmhiY8Q,2019-09-27,Henkie T,3n51Vz9Zb9aFmoXmXZ50El,0.665,0.705,7,-5.066,1,0.395,0.213,0.0,0.102,0.564,100.085,audio_features,2ea8npXr3hf6COAATpWmLN,spotify:track:2ea8npXr3hf6COAATpWmLN,https://api.spotify.com/v1/tracks/2ea8npXr3hf6COAATpWmLN,https://api.spotify.com/v1/audio-analysis/2ea8npXr3hf6COAATpWmLN,205200,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Kom Bij Mij,1YOzmgmkf24jBZLVOwdMMR,46,Kom Bij Mij,55fniioBy8ElgUyIc57zNh,2018-05-25,Hansie,3Xvu1Rur46ZO8HiE9hBuxl,0.495,0.722,1,-5.115,1,0.413,0.309,0.0,0.14,0.596,189.812,audio_features,1YOzmgmkf24jBZLVOwdMMR,spotify:track:1YOzmgmkf24jBZLVOwdMMR,https://api.spotify.com/v1/tracks/1YOzmgmkf24jBZLVOwdMMR,https://api.spotify.com/v1/audio-analysis/1YOzmgmkf24jBZLVOwdMMR,186642,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
Paranoia,2QyI7NIW7K5ZpJyRkw48gA,46,Dagboek,6cyMDvoo7Vr3PYzvUhEgec,2020-06-11,Lijpe,6INEFmHKLhMIJAQzHUBAMd,0.588,0.637,9,-9.237,1,0.401,0.272,0.0,0.0718,0.0435,97.197,audio_features,2QyI7NIW7K5ZpJyRkw48gA,spotify:track:2QyI7NIW7K5ZpJyRkw48gA,https://api.spotify.com/v1/tracks/2QyI7NIW7K5ZpJyRkw48gA,https://api.spotify.com/v1/audio-analysis/2QyI7NIW7K5ZpJyRkw48gA,148117,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Rollercoaster,0Xxxvuntc6QfzUaX3RTPB0,46,Rollercoaster,1N2ckXCkqvD2W32OApB8dR,2020-04-30,Dyna,0icP5fTpaY52Ll9QHNRrFT,0.8,0.564,4,-7.449,0,0.0512,0.00274,1.29e-06,0.113,0.8420000000000001,97.945,audio_features,0Xxxvuntc6QfzUaX3RTPB0,spotify:track:0Xxxvuntc6QfzUaX3RTPB0,https://api.spotify.com/v1/tracks/0Xxxvuntc6QfzUaX3RTPB0,https://api.spotify.com/v1/audio-analysis/0Xxxvuntc6QfzUaX3RTPB0,179368,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop', 'surinamese pop']",Netherlands
Vuurwerk,6qN7yPBgF9t6x2T6ltUZMv,46,Vuurwerk,1y7NwzOBJkVFp8CjcrPTUZ,2018-04-06,Spanker,6wMnkPepu5AcV3w9rtIw09,0.9159999999999999,0.619,11,-7.756,1,0.23600000000000002,0.179,1.86e-05,0.0531,0.619,120.10600000000001,audio_features,6qN7yPBgF9t6x2T6ltUZMv,spotify:track:6qN7yPBgF9t6x2T6ltUZMv,https://api.spotify.com/v1/tracks/6qN7yPBgF9t6x2T6ltUZMv,https://api.spotify.com/v1/audio-analysis/6qN7yPBgF9t6x2T6ltUZMv,186610,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Tis Oke Mop,52BJZ4RgOfA6doHycdhKfL,46,Tis Oke Mop,4B30NVyDQthLDj0liWYMPm,2019-05-31,ChildsPlay,6rNu1h2bZtfgDuZC5FWGel,0.877,0.732,8,-5.937,1,0.273,0.24,0.0,0.11599999999999999,0.48200000000000004,101.037,audio_features,52BJZ4RgOfA6doHycdhKfL,spotify:track:52BJZ4RgOfA6doHycdhKfL,https://api.spotify.com/v1/tracks/52BJZ4RgOfA6doHycdhKfL,https://api.spotify.com/v1/audio-analysis/52BJZ4RgOfA6doHycdhKfL,177624,4,"['basshall', 'dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
Ogen,38azWEI3YCdLU4HkiESps7,46,Jongen Van De Straat,4CdHokdfzbzZYoJGLAvQ8T,2020-04-03,Lil Kleine,3AlRiyjMywTVNzTcHbf9QT,0.862,0.677,6,-8.045,0,0.0986,0.0457,0.0,0.0801,0.897,110.02600000000001,audio_features,38azWEI3YCdLU4HkiESps7,spotify:track:38azWEI3YCdLU4HkiESps7,https://api.spotify.com/v1/tracks/38azWEI3YCdLU4HkiESps7,https://api.spotify.com/v1/audio-analysis/38azWEI3YCdLU4HkiESps7,185444,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
Jesus Piece,0vRNGdDAuKLhqRuAZ96tdB,46,Jesus Piece,3vM7JoQXh0nRySNGRbFc2A,2020-04-02,Chivv,2hBfmHHnM4dS4pJgEJENCg,0.8170000000000001,0.625,8,-7.428999999999999,0,0.0989,0.0012699999999999999,0.000281,0.0883,0.574,95.962,audio_features,0vRNGdDAuKLhqRuAZ96tdB,spotify:track:0vRNGdDAuKLhqRuAZ96tdB,https://api.spotify.com/v1/tracks/0vRNGdDAuKLhqRuAZ96tdB,https://api.spotify.com/v1/audio-analysis/0vRNGdDAuKLhqRuAZ96tdB,192004,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
